odberove_misto_id,odberove_misto_nazev,okres_nuts_kod,operacni_status,odberove_misto_adresa,latitude,longitude,testovaci_kapacita,nasofaryngealni_odber,orofaryngealni_odber,antigenni_odber,drive_in
393fcc83-1f1d-413d-9e9f-752e246b4008,"Mobilní zdravotní sestra - odběrové místo Valašské Meziříčí",CZ0723,,"Zdeňka Fibicha 287, 757 01 Valašské Meziříčí",49.4653933,17.9683636,100,1,,1,
fd2b38b0-dcf8-4c99-9c37-9135d4801f17,"Mělnická zdravotní, a.s.",CZ0206,,"Pražská 528/29, Mělník 276 01",50.3470022,14.4847847,40,1,,1,
dc0021c7-08fa-4a37-b238-75745ea61f1a,"Městská nemocnice Ostrava - Fifejdy AG",CZ0806,,"Nemocniční 898/20a, Moravská Ostrava, 702 00 Ostrava (pavilon D1)",49.8331600,18.2765360,0,,,1,
eadc583e-25f4-4c8d-8e11-89e8978fad15,"Městská nemocnice Ostrava - Fifejdy PCR",CZ0806,,"Varenská 5, Ostrava",49.8345661,18.2763014,0,,,,1
35c386ec-7016-4a15-a59e-080db5a4c661,"Městská nemocnice v Odrách, p.o.",CZ0804,,"Nadační 375/1, 742 35 Odry",49.6655158,17.8279533,50,,,1,
2f549ab7-e657-4c31-9640-3cae32e70fd1,"Městská nemocnice, a.s. Dvůr Králové nad Labem",CZ0525,,"Vrchlického 1504 Dvůr Králové nad Labem 54401",50.4485744,15.8140356,80,1,,1,1
5189d544-9318-4e95-9d98-03aa573ba664,"Městská poliklinika Otrokovice",CZ0724,,"Třída osvobození 1388, 765 02 Otrokovice",49.2054656,17.5361694,60,1,1,,
47e1679c-97bb-46d3-97e6-e0a66547ea4e,"Městská poliklinika Praha -  Mariánské náměstí",CZ0100,,"Mariánské náměstí, Praha 1",50.0868892,14.4174425,200,1,,1,
c0397090-af76-40fd-a902-a0af3a2be3b7,"Městská poliklinika Praha - Spálená",CZ0100,,"Spálená 12, Praha 1",50.0802836,14.4199494,0,,,,
0ac2caad-3073-4d7a-a7ee-0ccc27fe1476,"Městská poliklinika Praha, Výstaviště Praha",CZ0100,,"Výstaviště 67, Praha 7",50.1046158,14.4305628,180,,,,
780e91e7-a1df-4056-99bd-a0f6b3efea02,"NEO Centrum Žluté lázně - odběrové místo Praha 4",CZ0100,,"Podolské nábř. 3, 147 00 Praha 4",50.0482039,14.4135175,350,,,1,
0b9516a2-57bc-48cb-8d6b-d9821f3aa892,"NEURO-MEDNET s.r.o. - Olomouc",CZ0712,,"tř. Svobody 1067/32, Olomouc",49.5893164,17.2531981,120,,,1,
92ceb326-179d-468f-8edb-45e17d577633,"NH Hospital a.s. - OM Nemocnice Hořovice",CZ0202,,"K Nemocnici 1106/14, Hořovice, 268 31",49.8406575,13.9155844,440,1,,1,
5dd4d785-7837-43c5-9d8b-9dc2908c5c47,"NH Hospital a.s. - OM Nemocnice Hořovice - Beroun",CZ0202,,"Prof. Veselého 493, 266 56 Beroun",49.9648486,14.0954883,300,1,,1,
aca6a1c5-6e2f-4f2d-8033-54e387c174d4,"NL - BioLAB - odběrové místo letiště Brno Slatina",CZ0642,,"Řípská, Brno Slatina, 627 00",49.1698536,16.6870186,480,,,1,
313e3909-ed6d-422e-a172-0588a64cef66,"NL - BioLAB - odběrové místo letiště Ostrava Mošnov",CZ0804,,"Mošnov 347, 742 51 Mošnov",49.6935269,18.1251897,60,1,,1,
f4db0b26-54f8-4f2c-a888-591f5adc92c8,"NL-BioLAB - Letiště Praha",CZ0100,,"Ke Kopanině 406, Tuchoměřice",50.1215344,14.2856211,500,,,1,1
6994d689-6773-46de-a62e-a47b58e4f91f,"NZZ Garant-Service group",CZ0412,,"Letiště Karlovy Vary, 360 01 Karlovy Vary",50.2118658,12.9056306,50,1,1,1,1
07fc32ee-d0c3-4e07-8014-c718409b7f7d,"Negativnitest.cz - odběrové místo Muzeum Praha 22 Uhříněves",CZ0100,,"Nové náměstí 1251/2, 104 00 Praha 22-Uhříněves",50.0326306,14.5983153,96,1,,,
68537f6a-a88a-45e7-a9bb-836a30e3a8ab,"Nemocnice AGEL Bruntál",CZ0801,,"Nádražní 29, Bruntál",49.9946875,17.4712531,150,,,1,
7f8db20d-38cc-45dc-b943-9a054e24ad6f,"Nemocnice AGEL Jeseník a.s. - mobilní",CZ0711,,"Lipovská 103/39, 790 01 Jeseník",50.2277803,17.1983369,10,,,,
c5abcd33-c52f-41ed-88d9-3a50304d7418,"Nemocnice AGEL Jeseník a.s. - stacionární",CZ0711,1,"Lipovská 103/39, 790 01 Jeseník",50.2277790,17.1983370,30,,,,
79d8fab4-129a-4d0b-8ca8-ec466a89b863,"Nemocnice AGEL Nový Jičín, a. s.",CZ0804,,"Purkyňova 2138/16, 741 01, Nový Jičín",49.5899350,18.0067610,40,,,1,
8d5bff93-66a9-4bb9-8b92-4b4cf469bf86,"Nemocnice AGEL Ostrava-Vítkovice a.s.",CZ0806,,"Zalužanského 1192/15, 703 84, Ostrava-Vítkovice",49.8147897,18.2687486,28,,,1,
9b8effb3-fce5-4322-9bf1-40722ab0b898,"Nemocnice AGEL Valašské Meziříčí - odběrové místo",CZ0723,,"U Nemocnice 980, 757 01, Valašské Meziříčí",49.4629172,17.9770236,200,1,1,1,
ff747341-814e-4d9c-9827-54a2e8255e0c,"Nemocnice AGEL Český Těšín a.s.",CZ0803,,"Ostravská 783, 73701 Český Těšín",49.7455461,18.6093144,100,1,,,
167d8323-6237-4ebe-9dff-9ac239af3c46,"Nemocnice Agel Říčany",CZ0209,,"Smiřických 315/26, Říčany  251 01",49.9959511,14.6748392,40,1,,1,
76cab305-0d63-4423-91f4-a44c47efac5e,"Nemocnice Blansko",CZ0641,,"Sadová 1596/33, Blansko 678 31",49.3615633,16.6521872,40,1,,,
cf149af4-9694-45d2-9847-7c678d56f303,"Nemocnice Boskovice s.r.o.",CZ0641,1,"Otakara Kubína 179",49.4906381,16.6448706,150,1,,1,
a3111c41-8842-417c-b28b-3df7a9d04590,"Nemocnice Břeclav",CZ0644,,"U Nemocnice 3066/1, 690 02  BŘECLAV",48.7529560,16.8807480,60,1,,,
c223dd21-d6d5-41c8-ba65-1bb830176054,"Nemocnice Cheb",CZ0411,,"K Nemocnici 17 Cheb",50.0698903,12.3681626,70,1,,,1
0924a12d-b242-4e9e-87fb-a7366ea346cb,"Nemocnice Chomutov o.z.",CZ0422,,"Kochova 1185, 43001 Chomutov",50.4551730,13.4112930,50,1,,1,
0131d31e-c67b-4cfc-97b0-5dda8efcc4f1,"Nemocnice Děčín, o.z.",CZ0421,,"U Nemocnice 1, 405 99 Děčín",50.7815700,14.2252690,81,1,,1,
24d19dcb-8df3-403c-9daa-a01db9d8fed3,"Nemocnice Havlíčkův Brod, příspěvková organizace",CZ0631,,"Husova 2624, 58001 Havlíčkův Brod",49.6101128,15.5688350,30,1,,1,1
f9822c01-9c1c-4760-abe5-be9a6c72293b,"Nemocnice Havířov, p.o.",CZ0803,,"Dělnická 1132/24, Město, 736 01 Havířov",49.7845150,18.4379900,150,1,1,1,
cef7fb65-02a6-40bc-8a89-e2ebcdee9adc,"Nemocnice Hranice a.s.",CZ0714,,"Zborovská 1245, 753 01 Hranice",49.5560422,17.7474781,100,,,1,1
57b8ee0a-39ee-4768-a8af-5b0a70b20297,"Nemocnice Hustopeče, p.o.",CZ0644,,"Brněnská 716/41, 693 01 Hustopeče",48.9375550,16.7400950,20,1,,,
6e08a9b6-c960-41ab-b915-ed729da85efe,"Nemocnice Ivančice, p.o.",CZ0643,,"Široká 16, 66491 Ivančice",49.1024383,16.3719444,12,1,1,,
d4151036-0b06-4805-bc32-172294c4dcd8,"Nemocnice Jablonec nad Nisou, p.o.",CZ0512,,"Nemocniční 15, 466 01 Jablonec nad Nisou",50.7279817,15.1606106,300,1,,,
7df02d1d-54d2-45e2-b84b-59ca8bcd45d4,"Nemocnice Jihlava, příspěvková organizace",CZ0632,,"Vrchlického 59, 58601 Jihlava",49.3972697,15.5723550,400,1,,1,1
29c33c7a-fa97-4a31-a192-4ff733d85998,"Nemocnice Jindřichův Hradec a.s.",CZ0313,,"U Nemocnice 380/III, 377 01 Jindřichův Hradec",49.1388275,15.0062642,500,1,1,1,
e9efe495-a0b6-4de2-9399-e1bb07c6c9b6,"Nemocnice Jindřichův Hradec, a.s. - odběrové místo Dačice",CZ0313,,"Antonínská 85/II, 380 01  Dačice",49.0759483,15.4311236,120,1,,,
5fc7e646-b93a-45b4-b0c5-12e560febdab,"Nemocnice Kadaň s.r.o.",CZ0422,1,"Golovinova 1559, 432 01 Kadaň",50.3870431,13.2728989,50,1,,1,
f8481e8a-f027-4ba6-b582-d4fbea21aa0e,"Nemocnice Karviná – Ráj, příspěvková organizace",CZ0803,,"Vydmuchov 399/5, 734 01 Karviná-Ráj",49.8476090,18.5516250,150,,,,
8ad83963-6aba-4672-8457-4c0c88b56144,"Nemocnice Kyjov",CZ0645,1,"Strážovská 1247/22, Kyjov",49.0088789,17.1119311,30,1,,,
0e090015-384c-404f-9eb4-441a0c29d603,"Nemocnice Milosrdných bratří",CZ0642,,"639 00 Brno, Polní 553/3",49.1856275,16.5969117,120,1,,1,
e61a3f02-429c-4c7e-9130-fddcaea6743e,"Nemocnice Most, o.z.",CZ0425,,"J. E. Purkyně 270/5, 43401 Most, Česko",50.5076981,13.6273403,30,,,1,
15e924dc-3786-4b67-8bb1-ed8b76ce2c0d,"Nemocnice Na Františku",CZ0100,,"Na Františku 847/8, Praha 1",50.0927786,14.4214064,100,1,,,
0619995d-36c9-43d6-84ec-c300af10c18e,"Nemocnice Nové Město na Moravě, p.o.",CZ0635,,"Žďárská 610, 592 31 Nové Město na Moravě",49.5621261,16.0621814,130,1,,1,
70fb285c-3ffc-4d0b-b5ba-19033936dcc4,"Nemocnice Nymburk s.r.o. - Antigenní odběrové centrum, Obecní dům Nymburk Kokos",CZ0208,,"B.Smetany 55/28, 288 01 Nymburk",50.1884825,15.0396753,0,,,1,
c2410d6c-b003-4fcd-83fd-83bd9a96de7d,"Nemocnice Nymburk s.r.o. - PCR a AG odběrové místo",CZ0208,,"Boleslavská 425, 288 01 Nymburk",50.1877403,15.0364108,300,1,,1,
7d286106-e077-4910-b5eb-82734d99bff8,"Nemocnice Nymburk s.r.o. - PCR a antigenní odběrové centrum, Lysá nad Labem",CZ0208,,"Masarykova 1727, 289 22 Lysá nad Labem",50.1965231,14.8396500,100,,,1,
ef7ac7a8-e924-4425-888b-534f6047af3e,"Nemocnice Nymburk s.r.o. - PCR a antigenní odběrové centrum, Milovice",CZ0208,,"Dukelská 347, 28924 Milovice",50.2302122,14.8871394,100,1,1,1,
240fd433-7d55-4f40-bc18-3f5ebcd88dbd,"Nemocnice Ostrov - Odběrové místo COVID-19",CZ0412,,"U Nemocnice 1161, 363 01 Ostrov",50.3124200,12.9637700,0,,,1,
9378b81c-3c0a-4014-aaa5-c3f19dffceb4,"Nemocnice Pardubice",CZ0532,,"Kyjevská 44, 532 03 Pardubice",50.0300936,15.7879414,0,,,,
b388d876-9b55-47a3-862a-eb2a4f0f2dfb,"Nemocnice Pardubice - mobilní odběrový tým",CZ0532,,"Kyjevská 44, 53203 Pardubice",,,0,1,,,
0f118793-14e0-4153-95fe-1a7684dd92e6,"Nemocnice Pelhřimov, příspěvková organizace",CZ0633,,"Slovanského bratrství 710, 393 01 Pelhřimov",49.4332508,15.2288228,40,1,,1,
5a3b6c3d-975b-41e2-8e34-84149ce3df25,"Nemocnice Prachatice a.s.",CZ0315,,"Nebahovská 1015, 38301 Prachatice",49.0071370,14.0107900,180,1,,,
827acd3a-d00d-4cbb-817d-4c79b9acc097,"Nemocnice Pradubického kraje,a.s. - Svitavská nemocnice",CZ0533,,"Kollárova7, Svitavy",49.7531244,16.4697578,200,1,,1,
8437b070-2ccb-4bad-86ca-ba2ba5b07ae1,"Nemocnice Privamed a.s. - odběrové místo K Aleji Havlíčkův Brod",CZ0631,,"K Aleji 3527, 580 01 Havlíčkův Brod",49.6091419,15.5752106,125,1,1,1,
d0966504-49d1-4dba-887d-bca23846be6c,"Nemocnice Privamed a.s. - odběrové místo poliklinika Doubravka Plzeň",CZ0323,,"Masarykova 1132/62, 312 00 Plzeň - Doubravka",49.7545958,13.4169203,125,1,1,1,
ffe11d08-39f8-439a-aea5-0767d14f330f,"Nemocnice Písek, a.s.",CZ0314,,"Karla Čapka 589, 397 01 Písek",49.3042283,14.1555708,1200,1,,1,
809c4993-e3d1-40d5-8bca-8b6300a47249,"Nemocnice Rudolfa a Stefanie Benešov, a.s.",CZ0201,,"Máchova 400, 256 01, Benešov",49.7890050,14.6795850,200,1,,,
b9501b3d-d89e-462d-afe0-779b52c95e1d,"Nemocnice Rumburk",CZ0421,,"PCR: U Nemocnice 1298/6 - ANTIGEN:Lesní 1062/26, Rumburk",50.9487117,14.5474706,120,1,,1,1
9f19b25f-d0d8-444e-9cf8-0d18a3605e2c,"Nemocnice Slaný",CZ0203,,"Politických vězňů 576, Slaný 27401",50.2340138,14.0831581,150,1,,1,1
d01b4bcf-1bb5-4ff6-937a-8e21c4ad9952,"Nemocnice Sokolov",CZ0413,,"Jezerní 2156, 356 01 Sokolov",50.1781983,12.6381483,350,1,,1,1
ab55f5cf-e053-41ba-9ec0-80fb1c3ff037,"Nemocnice Strakonice,a.s.",CZ0316,1,"Radomyšlská 336, 386 29 Strakonice",49.2655450,13.9070370,1500,1,,1,1
2f7f1af8-3440-4d4f-8e6d-9bcb636a65e1,"Nemocnice TGM Hodonín, p. o.",CZ0645,,"Purkyňova 11, 695 26, Hodonín",48.8626867,17.1445419,88,1,,1,
374f7ded-63ac-408c-9cb1-54168f76d81e,"Nemocnice Teplice, o.z.",CZ0426,,"Duchcovská 962/53, 415 29 Teplice",50.6363272,13.8094942,50,1,,1,
5fb379ad-cabe-4e8e-9f13-746ce9edf1ce,"Nemocnice Tišnov, příspěvková organizace",CZ0643,1,"Purkyňova 279, 666 13 Tišnov",49.3478869,16.4328889,35,1,,1,
53356a29-687c-4a73-ac30-5ec9505890f9,"Nemocnice Tábor, a.s.",CZ0317,1,"Tř. kpt. Jaroše 2000, 390 03 Tábor",49.4183300,14.6527701,330,1,,1,1
46cb6724-3433-419a-8885-1d5afa026e46,"Nemocnice Třebíč, CL",CZ0634,,"Purkyňovo nám. 133/2 67401 Třebíč",49.2123631,15.8938136,150,1,,1,
58a08a6a-aec6-4821-a3fe-8d0533fcc6fa,"Nemocnice Třinec, p.o.",CZ0802,,"Kaštanová 268, Dolní Líštná, 739 61 Třinec",49.6747550,18.6907020,286,1,,,
626f41c9-b3dd-4803-87b6-4e59dc7131cd,"Nemocnice Valtice s.r.o. - odběrové místo",CZ0644,,"Klášterní 1150, 691 42 Valtice",48.7438336,16.7591294,16,,,1,
3c858d60-4c30-47c0-804b-a2853dd67780,"Nemocnice Varnsdorf p.o. - odběrové místo",CZ0421,,"Karlova 2280, 407 47 Varnsdorf",50.8937803,14.6117519,50,1,,,
a6276120-00de-4bc6-af8e-845c3a15d5dd,"Nemocnice Vrchlabí",CZ0525,,"Fügnerova 50, Vrchlabí, 54301",50.6224131,15.6088869,80,,,1,
667ca87d-22d8-4e54-b53d-68b9999a82f1,"Nemocnice Vyškov",CZ0646,,"Purkyňova 235/36, Vyškov 68201",49.2775167,16.9799219,85,1,,1,
fc89d940-a659-41fc-a2be-c6543d27b91d,"Nemocnice Znojmo",CZ0647,,"MUDr. J. Janského 11, Znojmo",48.8695433,16.0495789,40,1,,,
f4dce0a2-91af-4a8c-b3c2-1549c02530ea,"Nemocnice následné péče LDN Horažďovice, s.r.o.",CZ0322,,"Blatenská 314, 341 01 Horažďovice",49.3237747,13.7078908,42,,,1,
853de0c2-b014-41bb-a310-182cd6709ab4,"Nemocnice následné péče Moravská Třebová",CZ0533,,"Svitavská 25, 571 01 Moravská Třebová",49.7571611,16.6550031,5,,,,
92b03d48-f556-46be-b3a0-a838d1391c85,"Nemocnice s poliklinikou Česká Lípa",CZ0511,,"Purkyňova 1849, Česká Lípa 470 01",50.6866311,14.5484203,95,1,,,
e4796ba3-bdd8-463d-b6b6-2f206319e67e,"Nemocnice ve Frýdku-Místku, p.o.",CZ0802,,"El. Krásnohorské 321, Frýdek, 738 01 Frýdek-Místek",49.6899561,18.3546175,364,1,,1,
e6c85208-7725-4773-b1a9-e9198d1decc8,"Nemocnice České Budějovice - Odběrové místo (areál nemocnice, budova E)",CZ0311,,"B. Němcové 585/54, 370 01 České Budějovice",48.9598586,14.4692803,30,1,,,
e6794a78-b750-4403-b948-05594fef0584,"Nemocnice České Budějovice, a.s.",CZ0311,,"B. Němcové 585/54, 370 01 České Budějovice",,,100,,,,
d72b10d4-741d-494d-b7de-ef6201852291,"Nemocnice Český Krumlov",CZ0312,,"Nemocniční 429, 38301 Český Krumlov",48.8120111,14.3246183,280,1,,,
feef4fd2-5f23-4d24-92e6-f6dbc706c4ea,"Nemocnice Šumperk a.s.",CZ0715,,"Nerudova 640/41, 787 01 Šumperk",49.9586911,16.9631111,300,1,,1,
58a81619-1e77-4fce-922f-70d6d3475c39,"Nemocnice Žatec, o.p.s.",CZ0424,,"Husova 2796, Žatec 438 01",50.3218992,13.5388500,100,1,,1,
99228fcb-08a5-4edf-94d9-ef51d5cc70db,"Nemocnice Žatec, o.p.s. - Louny",CZ0424,,"Pod Nemocnicí 2503, Louny",50.3499028,13.8082453,175,1,,1,
4928976e-6489-48bb-9869-19c99d86e735,"NeoOrtoClinic s.r.o. - odběrové místo OC Šantovka Olomouc",CZ0712,,"Polská 1, 779 00 Olomouc",49.5874261,17.2579194,125,1,,1,
484a4d10-461d-4c6a-a5e5-5edc397338be,"Nextclinics (Genetika Plzeň)",CZ0323,,"Nepomucká 96/202, Plzeň Černice",49.6958361,13.4242939,250,1,,1,1
e531b08a-d596-45bb-8650-ca08c8a5cf7b,"Nextclinics - odběrové místo Hluboká nad Vltavou",CZ0311,,"Zborovská 857, 373 41 Hluboká nad Vltavou",49.0514978,14.4345931,100,1,,1,
619f0d9b-4fe2-4649-82e0-16e884fa6f59,"Nextclinics České Budějovice",CZ0311,,"Husova tř. 523, 370 05 České Budějovice",48.9787050,14.4612639,250,1,,1,
cafa6c66-9665-4a23-8eb3-7ae14b2c5e07,"Nextclinics Štětí",CZ0423,,"Litoměřická 272, 41108 Štětí",50.4597300,14.3692825,250,1,,1,
e685d756-2cb5-4cb4-a171-163fea6e27e5,"NutriMed Lab s.r.o. - odběrové místo Kralupy nad Vltavou",CZ0206,,"Mostní 812, 278 01 Kralupy nad Vltavou - Lobeček",50.2506697,14.3196008,300,1,1,1,
b252d40d-34b8-4dd4-b3f2-c65904392205,"NutriMed Lab s.r.o. - odběrové místo Libeň",CZ0100,,"Na Úbočí 1353/4, 182 00 Praha 8 - Libeň",50.1184322,14.4549439,200,1,,1,
be273a2b-923e-4335-915a-d499aa236547,"OKB Lab a.s. - odběrové místo Litvínov",CZ0425,,"Tylova 661, 436 01 Litvínov - Horní Litvínov",50.6041108,13.6067300,100,1,,1,
2f161f8e-6b55-4473-998c-e2838cd85061,"OKB Lab a.s. - odběrové místo poliklinika Bílina",CZ0426,,"Pražská 206/95, 418 01 Bílina - Pražské Předměstí",50.5411144,13.7843264,100,1,,1,
c4d36856-e7c1-4e39-a638-97afc13e4b1c,"OKB Lab a.s. - odběrové místo Ústí nad Labem",CZ0427,,"Vaníčkova 1318/25, 400 01 Ústí nad Labem-centrum",50.6614281,14.0334361,90,1,,1,
c2b8f01d-89c3-42c7-9212-79613286e7f0,"OKB Lab a.s. Praha 8 - odběrové místo Mazurská",CZ0100,,"Mazurská 484/2, 181 00 Praha 8 - Troja",50.1267986,14.4155778,90,1,,1,
429da6b9-eb2d-490f-825d-f2bf07b3ada3,"ORL ambulance TINITUS s.r.o. - odběrové místo Chrudim",CZ0531,,"Palackého třída 165, 537 01 Chrudim",49.9491611,15.7904039,100,1,,1,
0571167b-ecc8-482a-a428-b2bc3d049187,"ORL-sluchadla s.r.o. - odběrové místo Pardubice",CZ0532,,"Sladkovského 505, 530 02 Pardubice I - Zelené Předměstí",50.0331300,15.7749203,0,,,1,
0611da1e-af54-40fa-b047-887b25ebba96,"Oblastní nemocnice Jičín a.s.",CZ0522,,"Bolzánova ulice 512, 506 01 Jičín",50.4391336,15.3568119,0,,,,
d1689e38-b3a9-4602-bd64-16a499c6e980,"Oblastní nemocnice Kladno, a.s., nem. SČK",CZ0203,,"Františka Kloze 2313",,,100,1,,1,1
01d59dec-c96d-42b1-8832-32619ac87275,"Oblastní nemocnice Kolín a.s., Nemocnice Kutná Hora",CZ0205,1,"Vojtěšská 237, Kutná Hora 284 01",49.9464980,15.2536850,220,1,,1,
8e719438-24ea-4545-bb4a-6ce21ef95854,"Oblastní nemocnice Kolín, a.s.",CZ0204,1,"Žižkova 146, 280 02 Kolín 3",50.0196380,15.1952810,300,1,,1,1
be8bcbe6-74e0-4e58-9318-732a87201e46,"Oblastní nemocnice Mladá Boleslav, a.s.",CZ0207,,"třída Václava Klementa 147, 293 01 Mladá Boleslav",50.4182910,14.9084890,300,1,1,1,
b7e21fdb-b266-45dc-9b46-e74e877b1dd7,"Oblastní nemocnice Náchod - nemocnice Náchod",CZ0523,1,"Purkyňova 446, 547 01 Náchod",50.4105931,16.1661236,100,1,1,1,
4b4cc143-85a2-4b41-af1a-002327676426,"Oblastní nemocnice Náchod - nemocnice Rychnov nad Kněžnou",CZ0524,,"Jiráskova 506, 516 23 Rychnov nad Kněžnou",50.1674500,16.2713253,400,1,,1,
a4107a8d-19a8-473a-aa6e-1f2ece894e45,"Oblastní nemocnice Příbram, a.s.",CZ020B,,"Gen. R. Tesaříka 80, 261 01 Příbram",49.6917706,14.0104439,100,1,,1,
05655637-2520-407e-bd61-9db5ea98d9b5,"Oblastní nemocnice Trutnov",CZ0525,,"Maxima Gorkého 77, Trutnov 541 01",50.5604928,15.9213758,250,1,,1,1
ebfc6ce5-2266-4fc8-855a-56586ec82779,"Oblastní spolek Českého červeného kříže - mobilní odběrový tým Blansko",CZ0641,,"Sadová 149/2, 678 01 Blansko",49.3599564,16.6466492,400,1,,1,
6278187b-4505-4c2d-99fe-956d5a8692a7,"Oblastní spolek Českého červeného kříže - odběrové místo Blansko",CZ0641,,"Chelčického 1186/56, Blansko, 67801",49.3585097,16.6540625,250,,1,1,
c7aeb172-8b28-4d20-bb41-75d6c0482750,"Oblastní spolek Českého červeného kříže Brno",CZ0642,,"Křenová 219/66, 60200 Brno - Trnitá, Česko",49.1910781,16.6249961,100,,,1,
646ceaa6-9c61-4812-a21b-cca2507f6556,"Oblastní spolek Českého červeného kříže Liberec",CZ0513,,"Palachova  504/7, 460 01 Liberec",50.7692867,15.0607281,0,,,1,
b7f48385-fb81-4683-9139-e7539b5a8e37,"Oblastní spolek Českého červeného kříže Liberec - mobilní odběrový tým",CZ0513,,"Palachova 504/7, 460 01 Liberec",50.7692867,15.0607281,0,,,1,
46d0199f-ef99-4d4e-bc3d-47d6111af1a4,"Oblastní spolek Českého červeného kříže Liberec - odběrové místo Jilemnice",CZ0514,,,,,200,,,1,
c9b63bbb-724b-4f4d-a7f1-0d5b16ca1f2f,"Oblastní spolek Českého červeného kříže Zlín - OM Bystřice pod Hostýnem",CZ0721,,"Pod Platany 1-zámek, 768 61 Bystřice pod Hostýnem",49.4013089,17.6729939,80,1,,1,
22584346-f0fb-468b-9378-4c0da3bb63e8,"Odběrné místo Litovel – praporní obvaziště pro uzavřenou oblast Litovelska a Uničovska",CZ0712,,"Mladeč, 783 21",49.5552820,17.7448510,0,,,,
62c78000-5967-49fa-9370-c509db7e989d,"Odběrové centrum Rapid Samotišky - Olomouc",CZ0712,,"Toveřská 5, Olomouc, 779 00",49.6266350,17.3269778,30,1,,,
239a1859-1313-4b2c-a4f3-0c3b63dea61d,"Odběrové místo OD Máj",CZ0100,,"Národní 63/26,110 00 Nové Město",50.0823042,14.4194808,250,,1,1,
2f2c592a-7354-4b65-b7af-2c7f53663031,"Odběrové místo Poliklinika Holešovice -Health Care Management s.r.o.",CZ0100,,"Plynárni 1617/10",50.0831900,14.4352414,60,1,,1,
4e96f551-6efe-4889-86a4-d1222b1e3cfd,"Odběrové místo Poliklinika Michnova",CZ0100,,"Michnova 1622, Praha 4",50.0313361,14.5206247,96,1,,1,
12a8dc91-cac7-4aab-bb3c-ac6ffb4187cb,"Odběrové místo Praha Kutnohorská",CZ0100,,"Kutnohorská 109, Praha 10, Iceland",50.0670739,14.5490867,250,1,1,1,1
82415d34-0bcd-4906-8583-81c1f779b413,"Odběrový tým Dobronická",CZ0100,,"Dobronická 892, Praha, 148 00",50.0108833,14.4689731,160,1,,1,
fc1cec86-4c4d-40c1-92ed-033e770e5f0d,"Ordinace Ruzyně s.r.o. - Plzeňský kraj",CZ0323,,,,,1000,1,1,1,
b7add437-a05c-452f-bbc8-adde59942b4f,"Ordinace Ruzyně s.r.o. - mobilní odběrový tým Praha",CZ0100,,,,,1000,1,,1,
4b0a9f5a-c5b7-4c50-aecf-c7250ea99ed8,"Ordinace Ruzyně s.r.o. - mobilní odběrový tým Střední Čechy",,,,,,1000,1,,1,
7daf4375-3e1b-49e0-94f4-ce668964b648,"Ordinace Ruzyně s.r.o. - odběrové místo Budějovická Jesenice",CZ020A,,"Budějovická 303, 252 42 Jesenice",49.9668892,14.5168286,400,1,1,1,
7c51c68b-cf02-4347-acaf-e156b0ec5a41,"Ordinace Ruzyně s.r.o. - odběrové místo Centrum Chodov",CZ0100,,"Roztylská 2321/19, Praha 4",50.0288611,14.4887625,400,1,1,1,
84290854-099c-4959-ab54-b9c24dd92113,"Ordinace Ruzyně s.r.o. - odběrové místo Centrum Černý Most",CZ0100,,"Chlumecká 765/6, Praha 9, 198 00",50.1088186,14.5802469,400,1,1,1,
2ccbed0b-ebe1-43c0-97b3-61c769d245dc,"Ordinace Ruzyně s.r.o. - odběrové místo Příbram",CZ020B,,"náměstí T. G. Masaryka 99, Příbram",49.6891931,14.0093822,400,1,1,1,
6295ab72-69a0-4afa-a76b-8346e46e0954,"Ordinace Ruzyně s.r.o. - odběrové místo Smíchov",CZ0100,,"Plzeňská 233/8, 150 00 Praha 5 - Smíchov",50.0729022,14.4020550,400,1,,1,
6d469c09-e779-4b55-926f-78b575c10dd1,"Ordinace Ruzyně s.r.o. - odběrové místo Vysoké Mýto",CZ0534,,"Dobrovského 74, Vysoké mýto",49.9558594,16.1539228,2000,1,,1,
d05da5f2-f2b3-4d41-b524-72d813bd2582,"Ordinace Ruzyně s.r.o. - odběrové místo Čakovice",CZ0100,,"Kostelecká, Praha 9",50.1520703,14.5084236,400,1,1,1,
38974bcc-5225-4b58-9024-aba1ca37f6c4,"Ordinace Ruzyně s.r.o., odběrové místo Brno",CZ0642,,"Dornych 4, Brno, 602 00",49.1895147,16.6129286,400,1,,1,
d9bac971-6760-4e71-9f47-2ce5701ca463,"Ordinace Ruzyně s.r.o., odběrové místo Opatov",CZ0100,,"Opatovská, Praha 11 - Chodov",50.0256747,14.5165409,250,1,,1,
0b62a8c6-ac02-4bd1-817b-bd6757f33bfd,"Ordinace Ruzyně s.r.o., odběrové místo Vestec",CZ020A,,"Průmyslová, Vestec",49.9836058,14.4885561,400,1,,1,
9960f4d6-a814-476b-b7c2-688dd3fd8c18,"Ordinace Ruzyně s.r.o., odběrové místo Čelákovice",CZ0209,,"sady 17. listopadu, Čelákovice",50.1599667,14.7495106,400,,,1,
3f5c8d88-1de3-443d-b3db-01a4e74a87ed,"Orlickoústecká nemocnice, NPK, .a.s.",CZ0534,,"Čs. armády 1076, 562 18 Ústí nad Orlicí",49.9708958,16.4021742,280,1,,1,
